Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
240803A1H7B3AW,Completed,SPEPH042578540088,Standard Local-SPX Express,pickup,2024-08-12 08:57,2024-08-03 12:49,2024-08-03 08:47,2024-08-03 08:57,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink shorts,XS-M (21-28 inches)",290,290,1
240803A4FDW53Q,Completed,P11115SR2U3AB,Standard Local-Flash Express,pickup,2024-08-29 09:50,2024-08-05 13:45,2024-08-03 09:40,2024-08-03 09:50,FREEBIES FOR BUYERS ONLY,,5,5,1
240803A715V4PT,Completed,SPEPH048505856118,Standard Local-SPX Express,Drop-off,2024-08-12 10:35,2024-08-14 12:35,2024-08-03 10:25,2024-08-03 10:35,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"PINK SKIRT,L-XL (29-34 inches)",290,290,1
240803A72JPEXY,Completed,PH247834125097D,Standard Local-SPX Express,pickup,2024-08-29 10:36,2024-08-06 13:24,2024-08-03 10:26,2024-08-03 10:36,FREEBIES FOR BUYERS ONLY,,5,5,1
240803AA5W7BH4,Completed,SPEPH042739963978,Standard Local-SPX Express,pickup,2024-08-29 11:32,2024-08-05 12:39,2024-08-03 11:22,2024-08-03 11:32,FREEBIES FOR BUYERS ONLY,,5,5,1
240803AC4NNYQA,Completed,P14055SS6BTAP,Standard Local-Flash Express,pickup,2024-08-29 12:07,2024-08-05 13:45,2024-08-03 11:57,2024-08-03 12:07,FREEBIES FOR BUYERS ONLY,,5,5,1
240803AN6D96V3,Completed,SPEPH048254620028,Standard Local-SPX Express,Drop-off,2024-08-12 14:49,2024-08-12 19:00,2024-08-03 14:39,2024-08-03 14:49,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BLUE SKIRT,L-XL (29-34 inches)",290,290,1
240803ANT8EEEN,Completed,PH241926187841E,Standard Local-SPX Express,Drop-off,2024-08-12 15:00,2024-08-12 19:00,2024-08-03 14:50,2024-08-03 15:00,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240803APV01GU2,Completed,SPEPH041512443658,Standard Local-SPX Express,pickup,2024-08-05 15:19,2024-08-05 12:39,2024-08-03 15:09,2024-08-03 15:19,ASSORTED TOPS (JOYCE MAE),,207,207,1
240803APXVHQG5,Completed,PH243817052702D,Standard Local-SPX Express,pickup,2024-08-12 15:20,2024-08-08 13:05,2024-08-03 15:10,2024-08-03 15:20,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink shorts,XS-M (21-28 inches)",290,290,1
240803AQ1T0UA1,Completed,SPEPH049120634478,Standard Local-SPX Express,pickup,2024-08-15 15:22,2024-08-13 12:28,2024-08-03 15:12,2024-08-03 15:22,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,L-XL (29-34 inches)",290,290,1
240803AR704MTV,Completed,SPEPH040654291918,Standard Local-SPX Express,Drop-off,2024-08-12 15:43,2024-08-12 19:00,2024-08-03 15:33,2024-08-03 15:43,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240803AW9JEUQ7,Completed,P40075SSSMAAQ,Standard Local-Flash Express,pickup,2024-08-05 17:14,2024-08-05 13:45,2024-08-03 17:04,2024-08-03 17:14,ASSORTED TOPS (GWENDOLINE KATE),,679,679,1
240803AX74G4R5,Completed,P04145XA8NHBA,Standard Local-Flash Express,pickup,2024-08-12 17:30,2024-08-13 14:04,2024-08-03 17:20,2024-08-03 17:30,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,XS-M (21-28 inches)",290,290,1
240803B1M9RRMV,Completed,789006067060,Standard Local-J&T Express,pickup,2024-08-29 18:31,2024-08-05 15:10,2024-08-03 18:21,2024-08-03 18:31,FREEBIES FOR BUYERS ONLY,,5,5,1
240803B1PUSX62,Completed,789008360020,Standard Local-J&T Express,pickup,2024-08-29 18:33,2024-08-05 15:10,2024-08-03 18:23,2024-08-03 18:33,FREEBIES FOR BUYERS ONLY,,5,5,1
240803B34QH83F,Completed,SPEPH043155006778,Standard Local-SPX Express,Drop-off,2024-08-12 18:58,2024-08-12 19:00,2024-08-03 18:48,2024-08-03 18:58,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"White/Black Skirt,XS-M (21-28 inches)",290,290,1
240803B9GRCW0M,Completed,SPEPH049381878618,Standard Local-SPX Express,Drop-off,2024-08-12 20:43,2024-08-12 19:00,2024-08-03 20:43,2024-08-03 20:43,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240803BA3PVD5Q,Completed,789029815408,Standard Local-J&T Express,pickup,2024-08-12 21:03,2024-08-12 16:41,2024-08-03 20:53,2024-08-03 21:03,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black/White(2) Skirt,L-XL (29-34 inches)",290,290,1
240803BBRQFG7G,Completed,SPEPH042616795478,Standard Local-SPX Express,Drop-off,2024-08-12 21:33,2024-08-12 19:00,2024-08-03 21:23,2024-08-03 21:33,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240803BCS527N1,Completed,PH249089527187X,Standard Local-SPX Express,pickup,2024-08-05 21:51,2024-08-07 12:47,2024-08-03 21:41,2024-08-03 21:51,ANNEY 85ML GLASS BOTTLE PERFUME,GENTLEMAN,179,179,2
240803BCXDW15F,Completed,SPEPH044331537748,Standard Local-SPX Express,Drop-off,2024-08-12 21:54,2024-08-12 19:00,2024-08-03 21:44,2024-08-03 21:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240803BD19EEVS,Completed,SPEPH049510344878,Standard Local-SPX Express,Drop-off,2024-08-12 21:56,2024-08-12 19:00,2024-08-03 21:45,2024-08-03 21:56,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,XS-M (21-28 inches)",290,290,1
240803BDEQK8NX,Completed,PH241130890769Y,Standard Local-SPX Express,pickup,2024-08-05 22:03,2024-08-05 12:39,2024-08-03 21:53,2024-08-03 22:03,ASSORTED TOPS (MAREE TALLOS),,679,679,1
240803BG3ETDW9,Completed,PH249419228337I,Standard Local-SPX Express,pickup,2024-08-12 22:50,2024-08-08 13:05,2024-08-03 22:40,2024-08-03 22:50,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink shorts,XS-M (21-28 inches)",290,290,1
240803BGJP75PB,Completed,SPEPH044779877038,Standard Local-SPX Express,pickup,2024-08-29 22:59,2024-08-05 12:39,2024-08-03 22:49,2024-08-03 22:59,FREEBIES FOR BUYERS ONLY,,5,5,1
240803BHNE69BW,Completed,SPEPH048712548878,Standard Local-SPX Express,Drop-off,2024-08-12 23:18,2024-08-12 19:00,2024-08-03 23:08,2024-08-03 23:18,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BLUE SKIRT,L-XL (29-34 inches)",290,290,1
240803BKAHMF2D,Completed,PH249049282976O,Standard Local-SPX Express,pickup,2024-08-13 23:23,2024-08-13 12:28,2024-08-03 23:38,2024-08-05 23:23,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,XS-M (21-28 inches)",290,290,1
240804BU886Y3Y,Completed,PH243291146615H,Standard Local-SPX Express,pickup,2024-08-12 02:10,2024-08-08 13:06,2024-08-04 02:00,2024-08-04 02:10,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink shorts,L-XL (29-34 inches)",290,290,1
240804C9JC4QRU,Completed,SPEPH049249517648,Standard Local-SPX Express,pickup,2024-08-12 06:26,2024-08-08 13:05,2024-08-04 06:16,2024-08-04 06:26,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink shorts,L-XL (29-34 inches)",290,290,1
240804CRS5FS6G,Completed,SPEPH042548376748,Standard Local-SPX Express,Drop-off,2024-08-12 10:58,2024-08-12 19:00,2024-08-04 10:48,2024-08-04 10:58,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240804CURK31S5,Completed,SPEPH047123753348,Standard Local-SPX Express,Drop-off,2024-08-12 11:52,2024-08-12 19:00,2024-08-04 11:42,2024-08-04 11:52,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,XS-M (21-28 inches)",290,290,1
240804CW1CNE2T,Completed,PH249125030916F,Standard Local-SPX Express,Drop-off,2024-08-12 12:15,2024-08-12 19:00,2024-08-04 12:05,2024-08-04 12:15,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,XS-M (21-28 inches)",290,290,1
240804D07KRT6H,Completed,SPEPH045146573858,Standard Local-SPX Express,pickup,2024-08-05 23:59,2024-08-05 12:39,2024-08-04 13:02,2024-08-04 13:12,ASSORTED TOPS (ANNE BEATRICE),,35,35,1
240804D1H56PWE,Completed,P61185XT0P5EQ,Standard Local-Flash Express,pickup,2024-08-12 13:35,2024-08-13 14:04,2024-08-04 13:25,2024-08-04 13:35,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"PINK SKIRT,XS-M (21-28 inches)",290,290,1
240804D3BKAY5K,Completed,SPEPH047932816918,Standard Local-SPX Express,Drop-off,2024-08-12 14:08,2024-08-12 19:00,2024-08-04 13:58,2024-08-04 14:08,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,XS-M (21-28 inches)",290,290,1
240804D8BRDWPH,Completed,SPEPH043091346028,Standard Local-SPX Express,Drop-off,2024-08-12 15:37,2024-08-12 19:00,2024-08-04 15:27,2024-08-04 15:37,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL (29-34 inches)",290,290,1
240804D8MY472J,Completed,SPEPH045130646188,Standard Local-SPX Express,Drop-off,2024-08-12 15:42,2024-08-12 19:00,2024-08-04 15:32,2024-08-04 15:42,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,XS-M (21-28 inches)",290,290,1
240804D9UG7K2W,Completed,789031084463,Standard Local-J&T Express,pickup,2024-08-12 15:54,2024-08-12 16:41,2024-08-04 15:54,2024-08-04 15:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,XS-M (21-28 inches)",290,290,1
240804DDMYD9C0,Completed,SPEPH041782190088,Standard Local-SPX Express,Drop-off,2024-08-12 17:12,2024-08-12 19:00,2024-08-04 17:02,2024-08-04 17:12,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,L-XL (29-34 inches)",290,290,1
240804DDMYD9C0,Completed,SPEPH041782190088,Standard Local-SPX Express,Drop-off,2024-08-12 17:12,2024-08-12 19:00,2024-08-04 17:02,2024-08-04 17:12,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
240804DE745ABN,Completed,SPEPH045683274698,Standard Local-SPX Express,Drop-off,2024-08-12 17:22,2024-08-12 19:00,2024-08-04 17:12,2024-08-04 17:22,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,XS-M (21-28 inches)",290,290,1
240804DH6SGF8U,Completed,SPEPH048713707648,Standard Local-SPX Express,Drop-off,2024-08-12 18:15,2024-08-12 19:00,2024-08-04 18:05,2024-08-04 18:15,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL (29-34 inches)",290,290,1
240804DNTA4D4U,Completed,SPEPH047003904488,Standard Local-SPX Express,Drop-off,2024-08-05 23:59,2024-08-07 19:02,2024-08-04 19:28,2024-08-04 19:38,50ML RESELLER PACKAGE ANNEY PERFUME,,760,760,1
240804DY57H8Y9,Completed,P53025XAD88BS,Standard Local-Flash Express,pickup,2024-08-12 22:25,2024-08-13 14:04,2024-08-04 22:15,2024-08-04 22:25,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL (29-34 inches)",290,290,1
240804E0DPJ74J,Completed,PH2485397070559,Standard Local-SPX Express,pickup,2024-08-29 22:38,2024-08-07 12:47,2024-08-04 22:38,2024-08-04 22:38,FREEBIES FOR BUYERS ONLY,,5,5,1
240804E18RJ2SW,Completed,SPEPH047435656838,Standard Local-SPX Express,Drop-off,2024-08-12 22:53,2024-08-12 19:00,2024-08-04 22:53,2024-08-04 22:53,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BLUE SKIRT,XS-M (21-28 inches)",290,290,1
240804E2SESNP3,Completed,SPEPH048306708158,Standard Local-SPX Express,Drop-off,2024-08-12 23:30,2024-08-12 19:00,2024-08-04 23:20,2024-08-04 23:30,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BLUE SKIRT,L-XL (29-34 inches)",290,290,1
240804E47QVY68,Completed,789019169552,Standard Local-J&T Express,pickup,2024-08-29 23:47,2024-08-08 15:11,2024-08-04 23:46,2024-08-04 23:47,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240804E4A387XV,Completed,789011985387,Standard Local-J&T Express,pickup,2024-08-29 23:48,2024-08-08 15:11,2024-08-04 23:47,2024-08-04 23:48,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240804E4BGYDQ1,Completed,789012181844,Standard Local-J&T Express,pickup,2024-08-29 23:49,2024-08-06 15:07,2024-08-04 23:48,2024-08-04 23:49,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240804E4DB6CJR,Completed,789013056586,Standard Local-J&T Express,pickup,2024-08-29 23:50,2024-08-06 15:07,2024-08-04 23:49,2024-08-04 23:50,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240805EC3EMRA3,Completed,SPEPH047329671458,Standard Local-SPX Express,Drop-off,2024-08-13 02:17,2024-08-12 19:00,2024-08-05 02:07,2024-08-05 02:17,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black/White(2) Skirt,XS-M (21-28 inches)",290,290,1
240805F070ACH7,Completed,P19245XAHKGBR,Standard Local-Flash Express,pickup,2024-08-13 08:17,2024-08-13 14:04,2024-08-05 08:07,2024-08-05 08:17,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,L-XL (29-34 inches)",290,290,1
240805F8DXJ72F,Completed,SPEPH049269970998,Standard Local-SPX Express,Drop-off,2024-08-13 10:44,2024-08-13 12:28,2024-08-05 10:34,2024-08-05 10:44,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL (29-34 inches)",290,290,1
240805F8M6T8GY,Completed,PH246782616256T,Standard Local-SPX Express,pickup,2024-08-06 10:47,2024-08-06 13:25,2024-08-05 10:37,2024-08-05 10:47,ASSORTED TOPS (SHAIMA PINGAY),,552,552,1
240805F8RF7EE1,Completed,SPEPH043094828208,Standard Local-SPX Express,Drop-off,2024-08-13 10:50,2024-08-13 12:28,2024-08-05 10:40,2024-08-05 10:50,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,XS-M (21-28 inches)",290,290,1
240805F8WGD06E,Completed,789030686148,Standard Local-J&T Express,pickup,2024-08-13 10:52,2024-08-13 12:50,2024-08-05 10:42,2024-08-05 10:52,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BLUE SKIRT,XS-M (21-28 inches)",290,290,1
240805FDX8EGXW,Completed,789030525837,Standard Local-J&T Express,pickup,2024-08-13 12:13,2024-08-13 12:50,2024-08-05 12:12,2024-08-05 12:13,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,XS-M (21-28 inches)",290,290,1
240805FEB88Q91,Completed,SPEPH044484335578,Standard Local-SPX Express,Drop-off,2024-08-13 12:30,2024-08-13 12:28,2024-08-05 12:20,2024-08-05 12:30,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL (29-34 inches)",290,290,1
240805FFXGK89E,Completed,789031557815,Standard Local-J&T Express,pickup,2024-08-13 12:49,2024-08-13 12:50,2024-08-05 12:48,2024-08-05 12:49,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,XS-M (21-28 inches)",290,290,1
240805FGNX7FG9,Completed,789018285926,Standard Local-J&T Express,pickup,2024-08-16 13:11,2024-08-13 12:50,2024-08-05 13:01,2024-08-05 13:11,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"BLUE SKIRT,XS-M (21-28 inches)",290,290,1
240805FJG8G216,Completed,P61065TBYYSEH,Standard Local-Flash Express,pickup,2024-08-30 13:35,2024-08-06 14:11,2024-08-05 13:34,2024-08-05 13:35,FREEBIES FOR BUYERS ONLY,,5,5,1
240805FKDE68K6,Completed,SPEPH043959454098,Standard Local-SPX Express,pickup,2024-08-13 14:00,2024-08-13 12:28,2024-08-05 13:50,2024-08-05 14:00,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White Shorts,XS-M (21-28 inches)",290,290,1
240805FQRSHSW6,Completed,772064070301,Standard Local-J&T Express,Drop-off,2024-08-30 15:18,2024-08-07 13:13,2024-08-05 15:08,2024-08-05 15:18,FREEBIES FOR BUYERS ONLY,,5,5,1
240805FQTNMK8P,Completed,772063097668,Standard Local-J&T Express,Drop-off,2024-08-30 15:19,2024-08-06 15:07,2024-08-05 15:09,2024-08-05 15:19,FREEBIES FOR BUYERS ONLY (2),,5,5,1
240805FST500TC,Completed,SPEPH047551885908,Standard Local-SPX Express,pickup,2024-08-13 15:55,2024-08-13 12:28,2024-08-05 15:45,2024-08-05 15:55,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BLUE SKIRT,XS-M (21-28 inches)",290,290,1
240805G76PRXBS,Completed,P77035TC4D5AB,Standard Local-Flash Express,pickup,2024-08-30 19:54,2024-08-06 14:11,2024-08-05 19:44,2024-08-05 19:54,FREEBIES FOR BUYERS ONLY,,5,5,1
240806HH30BYXY,Completed,789013188427,Standard Local-J&T Express,pickup,2024-08-31 08:14,2024-08-07 15:27,2024-08-06 08:14,2024-08-06 08:14,FREEBIES FOR BUYERS ONLY,,5,5,1
240806HJQD049Y,Completed,789012878796,Standard Local-J&T Express,pickup,2024-08-31 13:19,2024-08-07 15:27,2024-08-06 08:43,2024-08-06 13:19,FREEBIES FOR BUYERS ONLY,,5,5,1
240806HKYU220R,Completed,P15165XB27JAH,Standard Local-Flash Express,pickup,2024-08-14 09:16,2024-08-13 14:04,2024-08-06 09:06,2024-08-06 09:16,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"BROWN/BLACK SKIRT,XS-M (21-28 inches)",290,290,1
240806HN0URDCK,Completed,SPEPH042430153598,Standard Local-SPX Express,pickup,2024-08-14 09:34,2024-08-13 12:28,2024-08-06 09:24,2024-08-06 09:34,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"BLUE SKIRT,XS-M (21-28 inches)",290,290,1
240806HRD1KMXU,Completed,789007734160,Standard Local-J&T Express,pickup,2024-08-07 10:26,2024-08-07 15:27,2024-08-06 10:25,2024-08-06 10:26,ANNEY PERFUME 50ML SPRAY BOTTLE,MILKY VANILLA MELT,99,99,1
240806HUVSVYYF,Completed,P22185XB2Z6AB,Standard Local-Flash Express,pickup,2024-08-14 11:37,2024-08-13 14:04,2024-08-06 11:27,2024-08-06 11:37,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"White/Black Skirt,L-XL (29-34 inches)",290,290,1
240806J32B21R4,Completed,789015417137,Standard Local-J&T Express,pickup,2024-08-31 13:36,2024-08-07 13:13,2024-08-06 13:36,2024-08-06 13:36,FREEBIES FOR BUYERS ONLY,,5,5,1
240806J33URG92,Completed,SPEPH041895681718,Standard Local-SPX Express,pickup,2024-08-31 13:47,2024-08-07 12:51,2024-08-06 13:37,2024-08-06 13:47,FREEBIES FOR BUYERS ONLY,,5,5,1
240806J3663252,Completed,789011693560,Standard Local-J&T Express,pickup,2024-08-31 13:48,2024-08-07 13:13,2024-08-06 13:38,2024-08-06 13:48,FREEBIES FOR BUYERS ONLY,,5,5,1
240806J3AP4HV6,Completed,PH249716712395O,Standard Local-SPX Express,pickup,2024-08-31 13:41,2024-08-07 12:47,2024-08-06 13:40,2024-08-06 13:41,FREEBIES FOR BUYERS ONLY,,5,5,1
240806J4CM9W4B,Completed,789010245737,Standard Local-J&T Express,pickup,2024-08-31 14:00,2024-08-07 15:27,2024-08-06 13:59,2024-08-06 14:00,FREEBIES FOR BUYERS ONLY,,5,5,1
240806J4SEDR6J,Completed,789013758164,Standard Local-J&T Express,pickup,2024-08-31 14:07,2024-08-07 13:13,2024-08-06 14:07,2024-08-06 14:07,FREEBIES FOR BUYERS ONLY,,5,5,1
240806J4SWQ726,Completed,789015531651,Standard Local-J&T Express,pickup,2024-08-31 14:08,2024-08-07 13:15,2024-08-06 14:07,2024-08-06 14:08,FREEBIES FOR BUYERS ONLY,,5,5,1
240806J53X49HB,Completed,P57115TW1J1BD,Standard Local-Flash Express,pickup,2024-08-31 14:14,2024-08-07 14:03,2024-08-06 14:12,2024-08-06 14:14,FREEBIES FOR BUYERS ONLY,,5,5,1
